,id,imdb_id,title,recommendations
16000,208756,tt2196564,Pune 52,"[330629  20769 360814  97340  83788  13641  14310 191726 393834  42848
  76848  18079 119213 277967    241  18420 353533     82  72066  14752
  14476]"
16001,192573,tt0233979,Zapatlela,"[ 61271 381691 287903  40478  11206  60792  23381 135718   2324  38677
  39176  45213    747  83889  60278  80276 133088  86182 104607  37172
 279588]"
16002,249677,tt3446426,Time Pass,"[ 16633 410970  10846 325111  64882  79698 319389 109279  43789  58646
  29538 381418 253251  17403  13668 287170 140229    648  38317  14061
  90532]"
16003,214210,tt2991092,Eastern Boys,"[ 11705  44826 132166  16353  26955  50030  66292 241882  83754  30942
  25525  11403  98369  26371  70816  10370  20648 124606 241863 114096
  44055]"
16004,36952,tt1018887,Dreams with Sharp Teeth,"[291863  59974 138217  51391  13259 133441  38643  74076 127818 213831
 395985  30416 249170 265330  11099  14201  14285  11401 110748 276137
 321109]"
16005,275657,tt2938416,All This Mayhem,"[ 24881  56624 259695  37317  40490 285783  25506  88893 329833 177221
  40085 341050 367816  23488   2313 180314 250798  17622 169864 330152
   1641]"
16006,3026,tt0053348,The Testament of Dr. Cordelier,"[ 4180 52203 60859 45218 76200  8425 72655 45213   776 53156   175 40723
 43845 56364  2433 66812 76229 29415 42530 71943 16350]"
16007,303483,tt3289126,Les Héritiers,"[145066  46827   9950   7214   8588  53774   8618  16664  20762 293646
  80219 115871 409502  29263  63193 256930 152760  47952  22449  93511
 349176]"
16008,49398,tt0083824,Quarter to Two Before Jesus Christ,"[122229  55035  63229  63230    648  45213  65646   4728   4180  60859
   8075   2527  63665  11876  76200  53156 343702  10516   1785  77519
   9317]"
16009,128767,tt2181959,God Loves Caviar,"[ 29272  43429 220620  20689  79435  85434  71055  65793  43432 409696
   1722 282268  83562 217197 439154 407448  38238   1651  49013 166452
  11897]"
16010,300600,tt3213622,RISE,"[ 16227  15070  66043 241554  85327  12612 208756 340481  35327  10734
  81796  15598 102855  64450  81462 161056 196032  92647   9061  83788
  14556]"
16011,297633,tt2559214,Bordering on Bad Behavior,"[109439  38677  10479  37834   5146   9031 132422  24603    712   1257
  25037    855   6951  37502 281289  32067  10023 277726 131770 283827
   9591]"
16012,272435,tt2788556,Gemma Bovery,"[252067  38961  14921  15342  41927   6187  48778 169091  21494 340101
  38542 134463  93946 104505    634  77461 336199  41282    458   2613
  62976]"
16013,290556,tt2940280,Viktor,"[ 96664  47119  14650   3935   4548  13526   9313 116997  20978  12638
  30163  11876 256687 102961  47489 136134 123182  12579  52713  20778
  51191]"
16014,142391,tt1824904,95ers: Time Runners,"[  4923  34838  22230  49530  70981 127585   1551 206487   8836   8413
    782 273271  34203 280617  39449 218425  59967  41154  37686  30656
  15493]"
16015,16261,tt0260320,Repli-Kate,"[ 82134  27441 184440 132725  42706  92798  55738  44705  38770  27824
  17350  13618  59572  20942  37410 228108  85956  42242    989    460
  10338]"
16016,179340,tt1860238,Goddess,"[ 19366  60966 111473    872 118381 216822 413391  28292 409447  55567
  74719  11404  61035   1574  49409  58936 173224   9526  25698  19525
 121636]"
16017,230217,tt2542368,Soof,"[184323  57059 209414   2754  81871  21055  55069 252067 157375 294098
   5900  17139   5899  91122 217775  54390  43449  33375  33657  75802
   9714]"
16018,40000,tt0100172,Mom,"[ 17926  78133  21811  41787  10012 173541  30921 313511 317954 159092
  10061 117773 359471  38643  25571  10357 117992   8976  77546  49788
   8860]"
16019,77171,tt2011972,More Brains! A Return to the Living Dead,"[ 11401  59974  33295 237960  51391 223195 200157  12722  13259 133441
 127853  26408  38643  74076 127818 395985  57656 249170 265330  44345
 110748]"
16020,37789,tt0368197,R.O.D - Read or Die,"[ 33305 400136    876  49521   9663  22379  49230  34203  76757  36214
   6499  38828  31261  27786  68721 305470 106355   9954  11484  26452
 197854]"
16021,41587,tt0107606,Mother's Boys,"[ 44540   6022   9414  58421 143800  36955 389972  18862  44098  24461
  18858   4032  44629   9491  19052  11317  49370   2575  56295  47493
  50225]"
16022,168361,tt0102484,Murder in New Hampshire: The Pamela Wojas Smart Story,"[ 68555  18394 216035  23178 216037  61348 205361 263947 216153  19754
  13196 215993  19851 264560 215999 134746  60573  26976  75033 444623
 363992]"
16023,52653,tt1562899,Jinn,"[ 17599 433244  37749  24546    616   1942  73963 156717 215976  14370
  72710   9456  26789   8333   5852 328796  83099 359025  40854    199
 205596]"
16024,21896,tt0309725,Yes Nurse! No Nurse!,"[ 49323   8939  11445  24603 125835  42798  63996 174311  15598 209361
   4676  58646 137801   2754 333678  59333  96147  19840  65099  63452
   1284]"
16025,65683,tt0099429,Dil,"[ 54971  29988  46387  21297  46409 220714  33202  29538  14752  20495
  46430    858 120942  82693  90634  13986 165016  20453  50006  58128
  22609]"
16026,69393,tt0495023,"Augusta, Gone","[158182 284284  17941  11313  72232  50837 408203  21291  82313  45824
  42420   9552  20978 112456  21179 361475   3640  36940   2516 118872
  85394]"
16027,224251,tt0335163,Hunger Point,"[ 46972  77434  24446 111815 129609  18444  46732  72987 131944  30943
  25746  14597  47365  49680  60389 412120  43442  65821 438634 118872
  24740]"
16028,264560,tt0117583,When Friendship Kills,"[205361  68555 169782  46127  69560  26976  70104  40047  63039  67866
 444623 215993 216035 337751 153397  18223  36465 216037  21997  33314
  49478]"
16029,70104,tt0104612,A Killer Among Friends,"[ 79818  17241 257578  11450  26682 117258  24810  29117  28486  69560
 264560 132426  31010  20544  69266  40047  37609 131351 111839   7342
  68555]"
16030,60664,tt1063336,The Perfect Assistant,"[ 50573  94348  10795  36141 109099   7341  22160   8984   9942   8224
  72074   9756  18394   9959  24810  31459  77625  20065  10022  10299
 346685]"
16031,17241,tt1132288,The Tenth Circle,"[ 80219  70104 216153  24810  99312   9315  14753 102931   5473  29911
  17912  15375  35080  15472  68555  29117  18096  72111  46503   5955
   1124]"
16032,118406,tt2290828,Naruto Shippuden the Movie: Road to Ninja,"[317442    647  38828  17806 170657 367882  14235  13256  79707 206851
  74289  39319 274854  60160 347201  35453 315465   9546 184315  62289
 357940]"
16033,75471,tt0117995,Twisted Desire,"[ 28047  34335  24446 347126  10117  18079  13008  46995  39641  77016
 250558  85654  29381  36514  20055 209415  36245  16867  15801  58911
  60269]"
16034,23692,tt0077735,The Initiation of Sarah,"[ 23691  49126 105885  26983   9372 287524   2576  13025 132705 242828
 147886  16938 414977 236035  78247  16159 104927  63360  27203   7342
  25673]"
16035,42966,tt1395054,Once Upon a Time in Mumbaai,"[391778    322  75896  22448  81273  38440  49334 352173  97361  13899
  18079   4787  10551  29920  14476 425961 163706  47489  69775 191104
 336211]"
16036,41993,tt1602479,Love in a Puff,"[105680 121636  20364  81871 120942 387252   9499  26510 252067 253251
  18904  52696  11068  41927  48207 131770 108256  10236  48598  65550
 214129]"
16037,42140,tt0082095,The Boat Is Full,"[   659  22905  11422  50849  33336  16564  47435  64735  35939 449758
  25037    633  18780 130633 149893    387  84079  67463 113456 168496
    424]"
16038,21181,tt0452644,Lucky Miles,"[ 28303  24603 286875  57813  36223  18492 113119  17610 283552  42242
  39029  17660  60269  38677 116554 333385  13541 136400  35944  41602
  32149]"
16039,43764,tt0877349,The Fish Fall in Love,"[ 25799  45205  73921  63318  41400  25872  45882  10817  33091  27361
  61578  58235  22274  65545  85878   5139  11445  17880  20431  33135
 327749]"
16040,268245,tt2391950,1000 To 1,"[ 57215   4998 102743  38055   4599  19819  14883   9918   2687 294600
  26655 384021 392818  24053   9397 184125  56552 373546 345920 147764
  10024]"
16041,74666,tt1406160,Jaffa,"[349441 209415   4347 270403 364111   1918 242828  85878  85654 398541
 132426 327749 359151 277631 352885 258755 124979  38223  13432  41248
 103740]"
16042,36329,tt1515205,Paju,"[  8896  67025  90992 324421 235704  63963 212754  51393 394034  25799
  75562  79224 216046  36093  69214  49863  17483  38019 355890  83013
 154326]"
16043,117343,tt0403056,The Garden of Earthly Delights,"[120942  40211 381418 253251 209410  31304   1628  59066  22093  20651
  10846   4441  61686  52960  74938  45713  52616  26864  46734  14061
  35623]"
16044,8932,tt1090680,Salt of This Sea,"[  8906  70736 187028  41927  45595 206408  40211  48207 279543  17127
   9834  65550  16902 273510 413882  83714  10860   9499 121636  18804
  54699]"
16045,86777,tt0050252,China Gate,"[ 23097  56373  10590 154397    633  28699 162215  16121  10479   9967
  82838   9075   1863  72996   1369 237925  47435  25720 407518  33545
 130633]"
16046,74477,tt0871438,Ocean of Pearls,"[ 13825  24768  76638  15824 296096  21183  63004 438634 281730  35651
  25781 105098  42635  63964 265193  60278   6620 103328  15582  44629
 145504]"
16047,75981,tt0877621,La France,"[ 11876  79031  14555  14652 238781  47435 199977  12422  56440  11661
 109970 190870   1407  40739 340481   1863  80705  50849 248705    143
 344120]"
16048,263794,tt2027091,Druid Peak,"[ 47808 309302  11876  74523 285848 300666 128364  45054   9428 277631
   4643  34647  32286  44835 261768    542  76202  46261  14499   9741
  15807]"
16049,161565,tt0065970,The Lawyer,"[ 12255 235092  24936   8984   4193  72074  26268  29117  37062 202973
  73208   9959  12531 140648  34595  25935  10305  11092  22527   1956
 120520]"
16050,49190,tt0462703,Antarctic Journal,"[   670  32242  22536  50090  25649 116227 108972  89501  21781  74336
  15979 165213  25597  49087  42507  24822 107976 436994  40254  27316
 140212]"
16051,277237,tt1837574,Hyena,"[235092  14575  74725  47312 128241    238  31692    629  18836  83788
  18079  17584 106876  95892   3515  11798   9407  40793   9085  13054
  35956]"
16052,41945,tt0098165,The Rainbow,"[ 11876  72899  50435  50030  62643  35685  10863  66027  17044    143
  12708  25502  13132  55347  10912  37218  13384   9664  85654 194817
  36834]"
16053,179641,tt0109421,Chloé,"[132426 153397  46203 111839  10543  50030  24729  24810  21801   1791
 377287  39424  45247  45069  10197  69560 285848  85876  30942 221902
  25636]"
16054,331781,tt2870648,Amy,"[ 73565  90214  13196  16217  57479  14256   9977  54093 256962  15019
  27332  47952  20978   9428 364833   1481 239562  80094   9583  11139
 140897]"
16055,37613,tt0118686,Basil,"[ 61578 219435  47525  57709 169869  79521  55283  76202  26422  54291
  56440  35064  24810  20527  41453  28472   2694  85543  11960  61807
  44519]"
16056,253622,tt3511542,That Demon Within,"[ 28772  25655  11636  33673 362154  13099   9056  38955  18631  18747
  10753  37850 315509  25719   7291 339692 109133  18002   7211 380762
  58448]"
16057,25764,tt0473028,Dasepo Naughty Girls,"[252067 280019 116488  32149 343843 296633 142499  49214 108972 348689
 313628 331251 378348  67025 133964 245597  94555  68529  48411  45075
  53514]"
16058,140489,tt1274589,The Mother Of Invention,"[109479  72843 294132  85129 272072    993   4513 163869  64084  46641
  54557 352490  53000   2277  41382  82687  63334   8487   8491  27845
  86305]"
16059,277702,tt2245151,Supremacy,"[ 13681  71181   1552 121317  79212  60389    238  77434  42506 330421
  44978  37373  42489 108312     73  11002 105768 151232  26762 129609
  47365]"
16060,57327,tt0119923,Post Coitum,"[124096  24190 376166  14448  66966  49035 139383 225564   8906  37468
 252067 270343 171229   1844  82966  52315    266  41975  16902  38977
  28356]"
16061,121604,tt2113809,The Wee Man,"[ 11450    293 281291  33796  25430  61934  25062  18710 173467 197696
  29737  32274  30840  77794  54140  25476  43199  65233 271714  12554
  62768]"
16062,6962,tt0314226,The Hunt for the Hidden Relic,"[ 10499  49365  92751  11884 352720 315360 107445  43652 334304  10428
  28006  13258  41876  41597 225886    708  49070 153397 150658 121856
  27824]"
16063,43027,tt0055508,Teen Kanya,"[ 41781  60567  20813  30959  79731  73576  35867 164990  27112  12572
  88491 197562  46732  25872  36236    896 151232 166204  12229  94771
  10451]"
16064,45997,tt0114096,Who Killed Pasolini?,"[ 24192  41952  48688  57256  22449 323517  29458  46565  42691  48254
   4639 136134  29920 158445   5336  16353  33583   5691  26955  12491
  33998]"
16065,5744,tt0058088,Fanny Hill,"[183894   5744 359870 297603  43625  50030  18683 112708 295964  37563
  20813  86975 124847  18989  57103  10399 220493 169782   2977  42318
  74643]"
16066,22373,tt0890885,Saturn in Opposition,"[ 23550  40817  97899  40794  12308 149155  85327  16839  29987  44160
  36492 315872  41588 212231  38995 375572  62522  48259  24363  12432
  47714]"
16067,270771,tt2558318,The Last Survivors,"[215379 322922 381288  15979  53355   4909 100669 315837  65118  42354
 215830  42149  11380 376660   2072 279690  86182  64502 305044 384798
 218043]"
16068,248934,tt2790236,Beloved Sisters,"[ 72363  59066  16132  14061 392271  49035  54635  43195 354859  46636
  13506  44458   6615    859  42511  13476 101185  75250  88273  63568
  11400]"
16069,264999,tt2268016,Magic Mike XXL,"[ 77930  58547 141679  39391 214100   9690 215299  17912  80585 256924
 256273  39286 316000   6478  16803  38043  82687 291362 192133  42204
  31855]"
16070,346490,tt4741170,Babai,"[ 51857    542  49681  56685 408203  47795  76202  85394 104150   2014
  20978   5850  56978    666  20003  60604 406449 198795   4032  68440
  44559]"
16071,198466,tt0091244,I Love You,"[  3935  81775  63176  42200  16432   8011 352025  10102  16633 108179
  47493  69014  11002  53914  99095  58833   9339  31945  81787  53648
  15460]"
16072,81787,tt0087310,The Future Is Woman,"[ 53914  69014   3935 198466    706  15014    661  50268  45560 248710
  63071  42342  45004  11036 131116  28629  24397  39845  12255 121210
 116303]"
16073,53914,tt0086372,The Story of Piera,"[ 81787  69014  48266  99095 124304   9583  63176  10102  41779 160118
  49125  42131  56935  51092 205819 279543  12713  13432 336199  61222
   1791]"
16074,53648,tt0078963,Seeking Asylum,"[ 10599  47952    637 349176 142499  50203  99095  22826 214075 198466
  55731 120942   9261    166  76198  45990  14578  77124  36298 109774
  12776]"
16075,3935,tt0075364,The Last Woman,"[ 47119  63176   4548  52713  69014 198466  81775 356758  10102  81787
  17139  42200 160118  12579  46978 290556  30636  14226 112054  41930
  55903]"
16076,63176,tt0068868,Liza,"[ 10102  99095   3935 198466  53914  81775    649 283701   1651  79435
  35717  49125   2433  41779  47096   1716  43231  76821  42200  51092
   1785]"
16077,81775,tt0067896,The Audience,"[ 10102  45005  65573  45004  77334   3935 198466  99095  63176  92572
  80443    439  55823  63978  61667  24382  63229  93863 281783 186629
  62978]"
16078,108179,tt0064959,The Seed of Man,"[198466 120172   2134  18032 152601 263115  81760    782 437311  16633
  54146 416688  22230  10326 254320 334538 256608 376134  83542 193288
   2565]"
16079,99095,tt0059535,"Oggi, domani, dopodomani","[ 10102   3520  81871 116236  56435  47715 270463  42200  63176  20120
   1284 293395    439  41779  81522  53914  30298  81775  17974  16452
 283827]"
16080,85956,tt1560720,The New Year,"[  9499  55934  41961 354128  44308  63612    236  81312  19844 252067
 132725 108969 152584 304850 172824  10739   4104  12708   4599    552
 219435]"
16081,172824,tt2091343,Loves Her Gun,"[ 85956   4599  55934  14883  61934  76848   8270 293091   4254  70026
  14160  60278  84050  94901  50380 191421  13641 124847  69016  41961
 327237]"
